"id	gen	sp	en	rec	cnt	lat	lng	type	lic"
"168173	Certhia	familiaris	Eurasian Treecreeper	david m	United Kingdom	54.1249	-0.5708	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"168174	Certhia	familiaris	Eurasian Treecreeper	david m	United Kingdom	54.1249	-0.5708	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"36880	Certhia	familiaris	Eurasian Treecreeper	Stuart Fisher	United Kingdom	51.2484	-0.4309	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"70129	Certhia	familiaris	Eurasian Treecreeper	Paul Driver	United Kingdom	51.721	-0.145	song, flight  and contact calls	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"73140	Certhia	familiaris	Eurasian Treecreeper	Stuart Fisher	United Kingdom	51.5676	0.0451	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"72681	Certhia	familiaris	Eurasian Treecreeper	Volker Arnold	Germany	54.1498	9.2039	call, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"41848	Certhia	familiaris	Eurasian Treecreeper	Stuart Fisher	United Kingdom	51.3026	-0.5439	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"176480	Cettia	cetti	Cetti's Warbler	david m	United Kingdom	50.8509	-1.3054	female, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"146754	Cettia	cetti	Cetti's Warbler	David Darrell-Lambert	United Kingdom	51.5039	0.1842	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"189835	Cettia	cetti	Cetti's Warbler	Dawid Jablonski	United Kingdom	51.6441	-1.9091	begging call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"150469	Cettia	cetti	Cetti's Warbler	Harry Rutherford	United Kingdom	51.4913	0.2312	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"150470	Cettia	cetti	Cetti's Warbler	Harry Rutherford	United Kingdom	51.4913	0.2312	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"150471	Cettia	cetti	Cetti's Warbler	Harry Rutherford	United Kingdom	51.4913	0.2312	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"92939	Cettia	cetti	Cetti's Warbler	Alexander Lees	United Kingdom	52.594	1.468	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"189836	Cettia	cetti	Cetti's Warbler	Dawid Jablonski	United Kingdom	51.6441	-1.9091	call, juvenile	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"179214	Cettia	cetti	Cetti's Warbler	Dawid Jablonski	United Kingdom	51.8124	-0.6646	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"116190	Cettia	cetti	Cetti's Warbler	Frank Lambert	United Kingdom	50.9292	0.9596	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"131608	Cettia	cetti	Cetti's Warbler	Suzanne MacLeod	United Kingdom	51.4025	-1.446	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"132921	Cettia	cetti	Cetti's Warbler	Paul Driver	United Kingdom	52.497	0.722	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"78335	Cettia	cetti	Cetti's Warbler	Andrew McCafferty	United Kingdom	50.633	-2.442	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"65565	Cettia	cetti	Cetti's Warbler	Richard Dunn	United Kingdom	55.281	-1.58	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"65566	Cettia	cetti	Cetti's Warbler	Richard Dunn	United Kingdom	55.281	-1.58	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"26437	Cettia	cetti	Cetti's Warbler	Stuart Fisher	United Kingdom	50.617	-2.4609	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"35936	Charadrius	dubius	Little Ringed Plover	Jordi Calvet	Spain	41.5048	0.547	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"130595	Charadrius	dubius	Little Ringed Plover	maudoc	Italy	45.3109	10.9799	flight call, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"130820	Charadrius	dubius	Little Ringed Plover	Jarek Matusiak	Poland	52.4422	20.7895	alarm call, flight call, male	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"130825	Charadrius	dubius	Little Ringed Plover	Jarek Matusiak	Poland	52.4422	20.7895	male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"27055	Charadrius	dubius	Little Ringed Plover	Patrik berg	Sweden	58.4834	14.5014	alarm call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"137880	Charadrius	dubius	Little Ringed Plover	Krzysztof Deoniziak	Poland	52.2952	16.9488	alarm call, call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"137876	Charadrius	dubius	Little Ringed Plover	Krzysztof Deoniziak	Poland	52.2952	16.9488	alarm call, call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"137878	Charadrius	dubius	Little Ringed Plover	Krzysztof Deoniziak	Poland	52.2952	16.9488	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"139384	Charadrius	dubius	Little Ringed Plover	Krzysztof Deoniziak	Poland	53.1591	23.5444	alarm call, flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"128884	Charadrius	dubius	Little Ringed Plover	Ashley Fisher	United Kingdom	49.9149	-6.3029	call, female	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"187934	Charadrius	falklandicus	Two-banded Plover	Michele Peron	United Kingdom	-51.2798	-59.6387	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"134084	Charadrius	hiaticula	Common Ringed Plover	Volker Arnold	Germany	54.068	8.976	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"42570	Charadrius	hiaticula	Common Ringed Plover	Patrik berg	Sweden	56.2667	16.4834	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"42571	Charadrius	hiaticula	Common Ringed Plover	Patrik berg	Sweden	56.3667	16.5667	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37487	Charadrius	hiaticula	Common Ringed Plover	David Farrow	United Kingdom	57.39767	-5.502434	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"58992	Charadrius	hiaticula	Common Ringed Plover	Holger Schielzeth	Norway	68.39	14.418	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"108305	Charadrius	hiaticula	Common Ringed Plover	Stuart Fisher	United Kingdom	55.307	-5.622	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"42676	Charadrius	hiaticula	Common Ringed Plover	Stuart Fisher	United Kingdom	57.2539	-5.8331	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"25076	Charadrius	hiaticula	Common Ringed Plover	Niels Krabbe	Finland	65.0167	25.4501	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"157502	Charadrius	hiaticula	Common Ringed Plover	Volker Arnold	Germany	54.064	8.964	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"28031	Charadrius	hiaticula	Common Ringed Plover	Stuart Fisher	United Kingdom	51.4878	0.2192	flight call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"44291	Chloephaga	hybrida	Kelp Goose	Andrew Spencer	Chile	-41.925462	-74.040728	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"154331	Chloephaga	hybrida	Kelp Goose	Bernabe Lopez-Lanus	Argentina	-54.842	-68.367	alarm call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"89713	Chloephaga	hybrida	Kelp Goose	Andrew Spencer	Argentina	-54.8059	-68.2998	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"172346	Chloephaga	hybrida	Kelp Goose	Michele Peron	United Kingdom	-51.2798	-59.6387	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"172347	Chloephaga	hybrida	Kelp Goose	Michele Peron	United Kingdom	-51.2798	-59.6387	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"154332	Chloephaga	hybrida	Kelp Goose	Bernabe Lopez-Lanus	Argentina	-54.842	-68.367	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133888	Chloris	chloris	European Greenfinch	Mike Nelson	United Kingdom	55.9964	-3.4671	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"169003	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"172681	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"181258	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"185873	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"181267	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"177434	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.125	-0.5742	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176795	Chloris	chloris	European Greenfinch	Dave Curtis	United Kingdom	52.9285	0.9867	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"169888	Chloris	chloris	European Greenfinch	David Darrell-Lambert	United Kingdom	51.4039	-0.5143	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"28961	Chloris	chloris	European Greenfinch	Stuart Fisher	United Kingdom	51.5278	-0.01	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"72866	Chloris	chloris	European Greenfinch	Stuart Fisher	United Kingdom	51.5287	0.01	male, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"124955	Chloris	chloris	European Greenfinch	Ashley Fisher	United Kingdom	49.918	-6.2876	call, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"176421	Chloris	chloris	European Greenfinch	david m	United Kingdom	50.8425	-1.3075	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"185638	Chloris	chloris	European Greenfinch	Anthony McGeehan 	United Kingdom	54.6565	-5.6753	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"94379	Chloris	chloris	European Greenfinch	Frank Lambert	United Kingdom	50.873	-0.119	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"180018	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"187828	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188598	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"167099	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, female, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"167100	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"156733	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"167102	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"156735	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"86468	Chloris	chloris	European Greenfinch	Stuart Fisher	United Kingdom	52.781	0.353	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"165580	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"28962	Chloris	chloris	European Greenfinch	Stuart Fisher	United Kingdom	51.5278	-0.01	call, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"183761	Chloris	chloris	European Greenfinch	Dan Stowell	United Kingdom	51.5934	0.0256	song	http://creativecommons.org/licenses/by-sa/4.0/"
"158162	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.1237	-0.5435	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"99155	Chloris	chloris	European Greenfinch	Tony Whitehead	United Kingdom	50.486	-3.656	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"156731	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"176740	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175593	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"124013	Chloris	chloris	European Greenfinch	Ashley Fisher	United Kingdom	49.9168	-6.3027	male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37232	Chloris	chloris	European Greenfinch	Stuart Fisher	United Kingdom	51.5278	-0.01	calls of juveniles and an adult	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"176758	Chloris	chloris	European Greenfinch	david m	United Kingdom	54.1246	-0.5455	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"133881	Chloris	chloris	European Greenfinch	Mike Nelson	United Kingdom	55.9937	-3.5605	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133882	Chloris	chloris	European Greenfinch	Mike Nelson	United Kingdom	55.9835	-3.5931	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133887	Chloris	chloris	European Greenfinch	Mike Nelson	United Kingdom	55.9964	-3.4671	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"132361	Chroicocephalus	ridibundus	Black-headed Gull	Bram Piot	United Kingdom	52.2974	-2.0984	call, flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"132369	Chroicocephalus	ridibundus	Black-headed Gull	Bram Piot	United Kingdom	52.2974	-2.0984	call, flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"144402	Chroicocephalus	ridibundus	Black-headed Gull	Antonio Silveira	United Kingdom	51.507	-0.1792	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"30997	Chroicocephalus	ridibundus	Black-headed Gull	Stuart Fisher	United Kingdom	56.992	-3.8881	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"143894	Chroicocephalus	ridibundus	Black-headed Gull	Dan Stowell	United Kingdom	55.9104	-3.3199	song	http://creativecommons.org/licenses/by-sa/3.0/"
"37423	Chroicocephalus	ridibundus	Black-headed Gull	David Farrow	United Kingdom	52.617745	1.475601	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"176497	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"129576	Chroicocephalus	ridibundus	Black-headed Gull	Alexandre Renaudier	France	46.401	6.514	alarm call, call, flight call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"129577	Chroicocephalus	ridibundus	Black-headed Gull	Alexandre Renaudier	France	46.401	6.514	alarm call, call, flight call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"176426	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176427	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176428	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176429	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176430	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176431	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"65712	Chroicocephalus	ridibundus	Black-headed Gull	Richard Dunn	United Kingdom	55.337	-1.577	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"176191	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176192	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176193	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"26479	Chroicocephalus	ridibundus	Black-headed Gull	Stuart Fisher	United Kingdom	51.5287	0.01	various calls of various aged birds	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"176222	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176223	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176224	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176227	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"94182	Chroicocephalus	ridibundus	Black-headed Gull	Frank Lambert	United Kingdom	50.734	-0.775	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"183406	Chroicocephalus	ridibundus	Black-headed Gull	Marc Anderson	United Kingdom	51.7719	0.829	call	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"183407	Chroicocephalus	ridibundus	Black-headed Gull	Marc Anderson	United Kingdom	51.7719	0.829	call	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"94576	Chroicocephalus	ridibundus	Black-headed Gull	Frank Lambert	United Kingdom	50.768	0.151	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"183409	Chroicocephalus	ridibundus	Black-headed Gull	Marc Anderson	United Kingdom	51.7719	0.829	call	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176500	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176501	Chroicocephalus	ridibundus	Black-headed Gull	david m	United Kingdom	50.8404	-1.304	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"138689	Chrysolophus	amherstiae	Lady Amherst's Pheasant	david m	United Kingdom	52.0327	-0.4366	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"138690	Chrysolophus	amherstiae	Lady Amherst's Pheasant	david m	United Kingdom	52.0327	-0.4366	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"138691	Chrysolophus	amherstiae	Lady Amherst's Pheasant	david m	United Kingdom	52.0327	-0.4366	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"138692	Chrysolophus	amherstiae	Lady Amherst's Pheasant	david m	United Kingdom	52.0327	-0.4366	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"138693	Chrysolophus	amherstiae	Lady Amherst's Pheasant	david m	United Kingdom	52.0327	-0.4366	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"111170	Chrysolophus	amherstiae	Lady Amherst's Pheasant	Frank Lambert	China	26.8342	100.3364	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
